0.34555
-0.91664
-0.88961
-0.87071
-1.0948
-0.45288
-0.58301
-0.80118
-0.57623
-1.3614
-0.64757
-0.70382
-0.46707
-0.30076
-0.97361
0.26499
1.1078
-1.3636
-0.040063
-0.34982
-0.2182
-0.63973
-0.58798
-0.083817
0.09265
-0.46543
-0.39111
-0.34453
-0.18669
-0.65155
0.21478
-0.1043
-0.37086
-1.9665
-0.28043
0.012017
-0.047795
-0.20682
-0.13903
-0.50495
-0.32923
-0.29633
-0.22955
0.02005
-0.1683
0.18707
-0.15129
0.080023
-0.071389
-1.6541
0.24734
-0.058455
0.30132
-0.20275
-0.36371
-0.18771
-0.21117
-0.10774
0.071727
-0.33443
0.30582
0.51747
-0.30341
-0.2424
-0.30527
-1.5012
-0.51321
-0.56502
0.53955
-0.87453
-0.18578
-0.17131
-0.7153
-0.21254
0.039795
0.3471
0.36894
0.25085
-0.40705
-0.097043
-0.23228
-1.4014
0.17347
-0.85871
-0.072756
-0.31744
-0.22156
0.04001
-0.25306
-0.032192
0.24521
-0.41163
0.061208
0.50237
-0.27107
0.18716
-0.17929
-0.53564
0.58805
0.26523
-0.48738
-0.44149
-0.24314
-0.07873
-0.45683
0.232
0.49092
-0.21413
-0.078589
-0.20032
-0.18743
-0.23299
0.0089394
-1.7658
-0.22191
-0.068779
-0.03914
0.056386
-0.18742
-0.13384
0.24621
-0.38766
-0.23806
-0.19191
-0.062558
0.48283
-0.58945
-0.52352
-0.35542
-1.0465
-0.42525
-0.36865
-0.11954
-0.272
-0.48765
0.46388
0.53467
0.0093741
0.0020421
0.173
-0.14883
-0.57605
-0.23591
-0.14426
0.16908
-1.2118
-0.74294
-0.1303
-0.42657
0.39166
0.51975
0.14497
0.017369
-0.23197
0.227
0.011697
-0.26242
0.34381
0.40359
0.10884
-0.80432
-1.2281
-0.76056
-0.53528
-0.24754
0.50093
0.39292
-0.056139
0.038358
0.11549
0.12447
0.15238
-0.23918
0.31234
0.53596
-1.3501
-0.94923
-1.1617
-0.56947
-0.21264
0.40361
0.6771
-0.012504
-0.64486
-0.49044
-0.07048
-0.27598
-0.28109
0.5249
-0.16102
-0.84607
-0.31033
-0.31982
-0.88582
-0.26825
0.24723
-0.44137
0.078441
-0.28506
0.043812
-0.44579
-0.17366
-0.24953
0.13753
-0.044862
-0.42326
-0.16395
-0.33193
-0.045695
-1.2429
